Time,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
2020-02-16 13:59:59.712000112,  4.7,  4.9, 87.4, 80.6, 24.3, 24.4
2020-02-16 14:05:00.384000060,  4.7,  4.9, 87.9, 81.3, 24.3, 24.3
2020-02-16 14:10:00.191999714,  4.7,  4.9, 87.6, 81.1, 24.3, 24.4
2020-02-16 14:15:00.000000000,  4.7,  4.9, 87.4, 80.9, 24.4, 24.4
2020-02-16 14:19:59.808000285,  4.7,  4.9, 87.3, 80.8, 24.4, 24.4
2020-02-16 14:24:59.615999939,  4.7,  4.9, 87.8, 81.2, 24.5, 24.6
2020-02-16 14:30:00.287999887,  4.7,  4.9, 87.4, 81.1, 24.5, 24.6
2020-02-16 14:35:00.096000172,  4.7,  4.9, 87.4, 80.8, 24.5, 24.6
2020-02-16 14:39:59.903999827,  4.7,  4.9, 87.9, 80.8, 24.6, 24.7
2020-02-16 14:44:59.712000112,  4.7,  4.9, 87.7, 81.1, 24.6, 24.7
2020-02-16 14:50:00.384000060,  4.7,  4.9, 87.4, 80.9, 24.6, 24.8
2020-02-16 14:55:00.191999714,  4.7,  4.9, 87.7, 80.8, 24.6, 24.8
2020-02-16 15:00:00.000000000,  4.7,  4.9, 87.4, 80.6, 24.8, 24.9
2020-02-16 15:04:59.808000285,  4.7,  4.9, 87.2, 80.6, 24.8, 24.9
2020-02-16 15:09:59.615999939,  4.7,  4.9, 87.4, 80.5, 24.9, 24.9
2020-02-16 15:15:00.287999887,  4.7,  4.9, 87.4, 80.6, 24.9, 25.0
2020-02-16 15:20:00.096000172,  4.7,  4.9, 87.1, 80.4, 24.9, 25.1
2020-02-16 15:24:59.903999827,  4.7,  4.9, 87.1, 80.3, 25.0, 25.1
2020-02-16 15:29:59.712000112,  4.7,  4.9, 86.9, 80.4, 25.1, 25.1
2020-02-16 15:35:00.384000060,  4.7,  4.9, 87.1, 80.2, 25.1, 25.2
2020-02-16 15:40:00.191999714,  4.7,  4.9, 86.8, 80.1, 25.1, 25.2
2020-02-16 15:45:00.000000000,  4.7,  4.9, 86.8, 79.8, 25.1, 25.4
2020-02-16 15:49:59.808000285,  4.7,  4.9, 86.4, 79.8, 25.3, 25.4
2020-02-16 15:54:59.615999939,  4.7,  4.9, 86.4, 79.7, 25.3, 25.4
2020-02-16 16:00:00.287999887,  4.7,  5.0, 86.7, 79.2, 25.3, 25.4
2020-02-16 16:05:00.096000172,  4.7,  5.0, 86.2, 79.1, 25.4, 25.6
2020-02-16 16:09:59.903999827,  4.7,  5.0, 86.2, 79.0, 25.4, 25.6
2020-02-16 16:14:59.712000112,  4.7,  5.0, 86.3, 79.1, 25.4, 25.6
2020-02-16 16:20:00.384000060,  4.7,  5.0, 86.0, 78.9, 25.5, 25.6
2020-02-16 16:25:00.191999714,  4.7,  5.0, 85.9, 78.8, 25.5, 25.6
2020-02-16 16:30:00.000000000,  4.7,  5.0, 85.7, 78.7, 25.6, 25.7
2020-02-16 16:34:59.808000285,  4.7,  5.0, 86.0, 78.8, 25.6, 25.8
2020-02-16 16:39:59.615999939,  4.7,  5.0, 85.9, 78.7, 25.6, 25.8
2020-02-16 16:45:00.287999887,  4.7,  5.0, 85.5, 78.5, 25.6, 25.8
2020-02-16 16:50:00.096000172,  4.7,  5.0, 85.6, 78.5, 25.6, 25.8
2020-02-16 16:54:59.903999827,  4.7,  5.0, 85.3, 78.3, 25.7, 25.9
2020-02-16 16:59:59.712000112,  4.7,  5.0, 85.3, 78.3, 25.8, 25.9
2020-02-16 17:05:00.384000060,  4.7,  5.0, 85.3, 78.2, 25.7, 25.9
2020-02-16 17:10:00.191999714,  4.7,  5.1, 85.0, 78.1, 25.7, 25.9
2020-02-16 17:15:00.000000000,  4.7,  5.1, 85.1, 78.1, 25.7, 25.9
2020-02-16 17:19:59.808000285,  4.7,  5.1, 85.2, 78.0, 25.7, 25.9
2020-02-16 17:24:59.615999939,  4.7,  5.1, 85.1, 78.0, 25.8, 25.9
2020-02-16 17:30:00.287999887,  4.7,  5.1, 85.1, 78.0, 25.8, 25.9
2020-02-16 17:35:00.096000172,  4.7,  5.1, 84.8, 77.9, 25.8, 25.9
2020-02-16 17:39:59.903999827,  4.7,  5.1, 85.1, 77.8, 25.8, 25.9
2020-02-16 17:44:59.712000112,  4.7,  5.1, 84.8, 77.7, 25.8, 26.0
2020-02-16 17:50:00.384000060,  4.7,  5.1, 84.8, 77.7, 25.9, 26.0
2020-02-16 17:55:00.191999714,  4.7,  5.1, 84.6, 77.5, 25.9, 26.0
2020-02-16 18:00:00.000000000,  4.7,  5.1, 84.5, 77.7, 25.9, 26.0
2020-02-16 18:04:59.808000285,  4.7,  5.1, 84.3, 77.5, 25.9, 26.0
2020-02-16 18:09:59.615999939,  4.7,  5.1, 84.7, 77.5, 25.9, 25.9
2020-02-16 18:15:00.287999887,  4.7,  5.1, 84.2, 77.4, 25.9, 25.9
2020-02-16 18:20:00.096000172,  4.7,  5.1, 84.1, 77.4, 25.8, 25.9
2020-02-16 18:24:59.903999827,  4.7,  5.1, 84.4, 77.3, 25.8, 25.7
2020-02-16 18:29:59.712000112,  4.7,  5.1, 84.4, 77.4, 25.8, 25.7
2020-02-16 18:35:00.384000060,  4.7,  5.1, 84.0, 77.2, 25.6, 25.6
2020-02-16 18:40:00.191999714,  4.7,  5.1, 83.9, 77.2, 25.6, 25.5
2020-02-16 18:45:00.000000000,  4.7,  5.1, 83.7, 77.3, 25.4, 25.4
2020-02-16 18:49:59.808000285,  4.8,  5.1, 83.8, 77.1, 25.4, 25.3
2020-02-16 18:54:59.615999939,  4.7,  5.2, 83.9, 77.1, 25.3, 25.3
2020-02-16 19:00:00.287999887,  4.7,  5.2, 84.2, 77.1, 25.3, 25.2
2020-02-16 19:05:00.096000172,  4.7,  5.2, 83.6, 77.0, 25.2, 25.1
2020-02-16 19:09:59.903999827,  4.7,  5.2, 83.5, 77.1, 25.1, 25.1
2020-02-16 19:14:59.712000112,  4.7,  5.2, 84.0, 77.1, 25.1, 24.9
2020-02-16 19:20:00.384000060,  4.8,  5.2, 83.5, 76.9, 25.0, 24.9
2020-02-16 19:25:00.191999714,  4.8,  5.2, 83.4, 77.1, 24.9, 24.9
2020-02-16 19:30:00.000000000,  4.8,  5.2, 83.6, 77.1, 24.9, 24.8
2020-02-16 19:34:59.808000285,  4.8,  5.2, 83.5, 77.0, 24.8, 24.6
2020-02-16 19:39:59.615999939,  4.8,  5.2, 83.4, 76.9, 24.6, 24.6
2020-02-16 19:45:00.287999887,  4.8,  5.2, 83.4, 76.9, 24.6, 24.4
2020-02-16 19:50:00.096000172,  4.8,  5.2, 83.3, 76.8, 24.5, 24.4
2020-02-16 19:54:59.903999827,  4.8,  5.2, 83.2, 76.9, 24.4, 24.3
2020-02-16 19:59:59.712000112,  4.8,  5.2, 83.1, 76.9, 24.4, 24.2
2020-02-16 20:05:00.384000060,  4.8,  5.2, 83.2, 76.9, 24.3, 24.1
2020-02-16 20:10:00.191999714,  4.8,  5.2, 83.3, 76.9, 24.2, 24.1
2020-02-16 20:15:00.000000000,  4.8,  5.2, 83.3, 76.8, 24.1, 23.9
2020-02-16 20:19:59.808000285,  4.8,  5.2, 83.0, 76.6, 24.1, 23.8
2020-02-16 20:24:59.615999939,  4.8,  5.2, 83.1, 76.6, 23.9, 23.8
2020-02-16 20:30:00.287999887,  4.8,  5.2, 83.0, 76.8, 23.9, 23.6
2020-02-16 20:35:00.096000172,  4.8,  5.2, 83.0, 76.7, 23.8, 23.6
2020-02-16 20:39:59.903999827,  4.8,  5.2, 83.0, 76.5, 23.6, 23.4
2020-02-16 20:44:59.712000112,  4.8,  5.2, 82.9, 76.7, 23.6, 23.4
2020-02-16 20:50:00.384000060,  4.8,  5.2, 82.9, 76.8, 23.4, 23.3
2020-02-16 20:55:00.191999714,  4.8,  5.2, 82.8, 76.6, 23.4, 23.3
2020-02-16 21:00:00.000000000,  4.8,  5.2, 82.9, 76.5, 23.4, 23.1
2020-02-16 21:04:59.808000285,  4.8,  5.2, 82.9, 76.4, 23.3, 23.1
2020-02-16 21:09:59.615999939,  4.8,  5.2, 82.7, 76.4, 23.3, 22.9
2020-02-16 21:15:00.287999887,  4.8,  5.2, 82.6, 76.5, 23.1, 22.9
2020-02-16 21:20:00.096000172,  4.8,  5.2, 82.7, 76.5, 23.1, 22.9
2020-02-16 21:24:59.903999827,  4.8,  5.2, 82.6, 76.4, 23.1, 22.9
2020-02-16 21:29:59.712000112,  4.8,  5.2, 82.5, 76.4, 22.9, 22.8
2020-02-16 21:35:00.384000060,  4.8,  5.2, 82.5, 76.4, 22.9, 22.6
2020-02-16 21:40:00.191999714,  4.8,  5.2, 82.5, 76.3, 22.9, 22.6
2020-02-16 21:45:00.000000000,  4.8,  5.2, 82.4, 76.4, 22.9, 22.6
2020-02-16 21:49:59.808000285,  4.8,  5.2, 82.4, 76.4, 22.8, 22.4
2020-02-16 21:54:59.615999939,  4.8,  5.2, 82.4, 76.2, 22.6, 22.4
2020-02-16 22:00:00.287999887,  4.8,  5.2, 82.3, 76.4, 22.6, 22.4
2020-02-16 22:05:00.096000172,  4.8,  5.2, 82.3, 76.2, 22.5, 22.3
2020-02-16 22:09:59.903999827,  4.8,  5.2, 82.3, 76.2, 22.5, 22.3
2020-02-16 22:14:59.712000112,  4.8,  5.2, 82.4, 76.2, 22.4, 22.2
2020-02-16 22:20:00.384000060,  4.8,  5.2, 82.4, 76.2, 22.4, 22.1
2020-02-16 22:25:00.191999714,  4.8,  5.2, 82.0, 76.3, 22.3, 22.1
2020-02-16 22:30:00.000000000,  4.8,  5.2, 81.9, 76.2, 22.3, 22.0
2020-02-16 22:34:59.808000285,  4.8,  5.2, 82.0, 76.2, 22.2, 22.0
2020-02-16 22:39:59.615999939,  4.8,  5.2, 82.0, 76.1, 22.1, 21.9
2020-02-16 22:45:00.287999887,  4.8,  5.2, 82.0, 76.2, 22.1, 21.8
2020-02-16 22:50:00.096000172,  4.8,  5.2, 81.9, 76.0, 22.1, 21.8
2020-02-16 22:54:59.903999827,  4.8,  5.2, 81.9, 76.0, 22.0, 21.7
2020-02-16 22:59:59.712000112,  4.8,  5.2, 81.8, 76.0, 21.9, 21.7
2020-02-16 23:05:00.384000060,  4.8,  5.2, 81.8, 76.1, 21.9, 21.6
2020-02-16 23:10:00.191999714,  4.8,  5.2, 81.8, 75.9, 21.8, 21.6
2020-02-16 23:15:00.000000000,  4.8,  5.2, 81.7, 76.1, 21.8, 21.5
2020-02-16 23:19:59.808000285,  4.8,  5.2, 81.6, 75.9, 21.8, 21.5
2020-02-16 23:24:59.615999939,  4.8,  5.2, 81.6, 75.9, 21.7, 21.5
2020-02-16 23:30:00.287999887,  4.8,  5.2, 81.7, 75.9, 21.7, 21.4
2020-02-16 23:35:00.096000172,  4.8,  5.2, 81.7, 76.1, 21.6, 21.4
2020-02-16 23:39:59.903999827,  4.8,  5.2, 81.6, 75.9, 21.6, 21.4
2020-02-16 23:44:59.712000112,  4.8,  5.2, 81.6, 75.8, 21.6, 21.4
2020-02-16 23:50:00.384000060,  4.8,  5.2, 81.6, 75.9, 21.6, 21.3
2020-02-16 23:55:00.191999714,  4.8,  5.2, 81.6, 75.8, 21.4, 21.3
2020-02-17 00:00:00.000000000,  4.8,  5.2, 81.5, 75.9, 21.4, 21.3
2020-02-17 00:04:59.808000285,  4.8,  5.2, 81.5, 75.8, 21.4, 21.2
2020-02-17 00:09:59.615999939,  4.8,  5.2, 81.4, 75.8, 21.4, 21.2
2020-02-17 00:15:00.287999887,  4.8,  5.2, 81.4, 75.9, 21.4, 21.1
2020-02-17 00:20:00.096000172,  4.8,  5.2, 81.4, 75.7, 21.4, 21.1
2020-02-17 00:24:59.903999827,  4.8,  5.2, 81.3, 75.8, 21.3, 21.1
2020-02-17 00:29:59.712000112,  4.8,  5.2, 81.4, 75.7, 21.3, 21.1
2020-02-17 00:35:00.384000060,  4.8,  5.2, 81.3, 75.7, 21.3, 21.0
2020-02-17 00:40:00.191999714,  4.8,  5.2, 81.3, 75.8, 21.3, 21.0
2020-02-17 00:45:00.000000000,  4.8,  5.2, 81.3, 75.7, 21.3, 21.0
2020-02-17 00:49:59.808000285,  4.8,  5.2, 81.3, 75.7, 21.2, 21.0
2020-02-17 00:54:59.615999939,  4.8,  5.2, 81.1, 75.7, 21.2, 20.9
2020-02-17 01:00:00.287999887,  4.8,  5.2, 81.2, 75.7, 21.2, 20.9
2020-02-17 01:05:00.096000172,  4.8,  5.2, 80.9, 75.7, 21.1, 20.9
2020-02-17 01:09:59.903999827,  4.8,  5.2, 81.1, 75.6, 21.1, 20.9
2020-02-17 01:14:59.712000112,  4.8,  5.2, 81.1, 75.7, 21.1, 20.9
2020-02-17 01:20:00.384000060,  4.8,  5.2, 81.1, 75.7, 21.1, 20.9
2020-02-17 01:25:00.191999714,  4.8,  5.2, 81.0, 75.6, 21.1, 20.9
2020-02-17 01:30:00.000000000,  4.8,  5.2, 81.1, 75.5, 21.1, 20.9
2020-02-17 01:34:59.808000285,  4.8,  5.2, 81.0, 75.4, 21.2, 20.9
2020-02-17 01:39:59.615999939,  4.8,  5.2, 80.8, 75.6, 21.2, 20.9
2020-02-17 01:45:00.287999887,  4.8,  5.2, 81.0, 75.6, 21.2, 20.9
2020-02-17 01:50:00.096000172,  4.8,  5.2, 80.8, 75.4, 21.2, 20.9
2020-02-17 01:54:59.903999827,  4.8,  5.2, 80.8, 75.4, 21.2, 20.9
2020-02-17 01:59:59.712000112,  4.8,  5.2, 80.7, 75.3, 21.1, 20.9
2020-02-17 02:05:00.384000060,  4.8,  5.2, 80.6, 75.3, 21.1, 20.9
2020-02-17 02:10:00.191999714,  4.8,  5.2, 80.7, 75.3, 21.1, 20.9
2020-02-17 02:15:00.000000000,  4.8,  5.2, 80.7, 75.3, 21.1, 20.9
2020-02-17 02:19:59.808000285,  4.8,  5.2, 80.4, 75.3, 21.1, 20.9
2020-02-17 02:24:59.615999939,  4.8,  5.2, 80.7, 75.8, 21.1, 20.8
2020-02-17 02:30:00.287999887,  4.8,  5.2, 81.5, 76.4, 21.1, 20.8
2020-02-17 02:35:00.096000172,  4.8,  5.2, 81.4, 76.7, 21.0, 20.8
2020-02-17 02:39:59.903999827,  4.8,  5.2, 81.7, 76.7, 20.9, 20.7
2020-02-17 02:44:59.712000112,  4.8,  5.2, 81.6, 76.5, 20.9, 20.7
2020-02-17 02:50:00.384000060,  4.8,  5.2, 81.7, 76.5, 20.9, 20.6
2020-02-17 02:55:00.191999714,  4.8,  5.2, 81.5, 76.5, 20.9, 20.6
2020-02-17 03:00:00.000000000,  4.8,  5.2, 81.6, 76.5, 20.9, 20.6
2020-02-17 03:04:59.808000285,  4.8,  5.2, 81.6, 76.4, 20.9, 20.6
2020-02-17 03:09:59.615999939,  4.8,  5.2, 81.5, 76.3, 20.8, 20.6
2020-02-17 03:15:00.287999887,  4.8,  5.2, 81.5, 76.4, 20.8, 20.6
2020-02-17 03:20:00.096000172,  4.8,  5.2, 81.5, 76.2, 20.8, 20.5
2020-02-17 03:24:59.903999827,  4.8,  5.2, 81.3, 76.1, 20.7, 20.5
2020-02-17 03:29:59.712000112,  4.8,  5.2, 81.3, 76.1, 20.7, 20.5
2020-02-17 03:35:00.384000060,  4.8,  5.2, 82.8, 77.6, 20.6, 20.4
2020-02-17 03:40:00.191999714,  4.8,  5.2, 82.7, 77.5, 20.6, 20.4
2020-02-17 03:45:00.000000000,  4.8,  5.2, 83.0, 77.5, 20.6, 20.4
2020-02-17 03:49:59.808000285,  4.8,  5.2, 82.7, 77.5, 20.6, 20.4
2020-02-17 03:54:59.615999939,  4.8,  5.2, 82.7, 77.4, 20.6, 20.4
2020-02-17 04:00:00.287999887,  4.8,  5.2, 82.7, 77.4, 20.6, 20.4
2020-02-17 04:05:00.096000172,  4.8,  5.2, 82.7, 77.4, 20.6, 20.4
2020-02-17 04:09:59.903999827,  4.8,  5.2, 82.7, 77.4, 20.6, 20.3
2020-02-17 04:14:59.712000112,  4.8,  5.2, 82.6, 77.2, 20.6, 20.3
2020-02-17 04:20:00.384000060,  4.8,  5.2, 82.6, 77.3, 20.5, 20.3
2020-02-17 04:25:00.191999714,  4.9,  5.2, 82.5, 77.2, 20.4, 20.3
2020-02-17 04:30:00.000000000,  4.8,  5.2, 82.5, 77.1, 20.5, 20.3
2020-02-17 04:34:59.808000285,  4.8,  5.2, 84.1, 78.4, 20.4, 20.3
2020-02-17 04:39:59.615999939,  4.9,  5.2, 84.5, 78.6, 20.4, 20.3
2020-02-17 04:45:00.287999887,  4.9,  5.2, 84.4, 78.6, 20.4, 20.3
2020-02-17 04:50:00.096000172,  4.9,  5.2, 84.5, 78.6, 20.4, 20.2
2020-02-17 04:54:59.903999827,  4.9,  5.2, 84.4, 78.4, 20.4, 20.2
2020-02-17 04:59:59.712000112,  4.9,  5.2, 84.4, 78.4, 20.4, 20.2
2020-02-17 05:05:00.384000060,  4.9,  5.2, 84.4, 78.2, 20.4, 20.2
2020-02-17 05:10:00.191999714,  4.9,  5.2, 84.2, 78.1, 20.3, 20.1
2020-02-17 05:15:00.000000000,  4.9,  5.2, 84.1, 78.3, 20.3, 20.1
2020-02-17 05:19:59.808000285,  4.9,  5.2, 84.1, 78.3, 20.3, 20.1
2020-02-17 05:24:59.615999939,  4.9,  5.2, 83.9, 78.1, 20.3, 20.1
2020-02-17 05:30:00.287999887,  4.9,  5.2, 83.9, 78.2, 20.3, 20.1
2020-02-17 05:35:00.096000172,  4.9,  5.2, 84.0, 78.1, 20.3, 20.1
2020-02-17 05:39:59.903999827,  4.9,  5.2, 86.0, 79.2, 20.2, 20.1
2020-02-17 05:44:59.712000112,  4.9,  5.2, 86.0, 79.2, 20.2, 20.1
2020-02-17 05:50:00.384000060,  4.9,  5.2, 86.0, 79.2, 20.1, 20.0
2020-02-17 05:55:00.191999714,  4.9,  5.2, 85.8, 79.1, 20.1, 19.9
2020-02-17 06:00:00.000000000,  5.0,  5.2, 85.8, 79.1, 20.1, 20.0
2020-02-17 06:04:59.808000285,  5.0,  5.2, 85.7, 79.1, 20.1, 19.9
2020-02-17 06:09:59.615999939,  5.0,  5.2, 85.7, 79.0, 20.1, 19.9
2020-02-17 06:15:00.287999887,  4.9,  5.2, 85.6, 79.0, 20.1, 19.9
2020-02-17 06:20:00.096000172,  4.9,  5.2, 85.7, 78.9, 20.0, 19.9
2020-02-17 06:24:59.903999827,  4.9,  5.2, 85.4, 79.1, 20.0, 19.9
2020-02-17 06:29:59.712000112,  5.0,  5.2, 85.4, 78.8, 19.9, 19.8
2020-02-17 06:35:00.384000060,  5.0,  5.2, 85.2, 78.8, 19.9, 19.8
2020-02-17 06:40:00.191999714,  5.0,  5.2, 85.4, 78.8, 19.9, 19.8
2020-02-17 06:45:00.000000000,  5.0,  5.3, 86.9, 79.4, 19.9, 19.7
2020-02-17 06:49:59.808000285,  5.0,  5.2, 86.6, 79.5, 19.9, 19.8
2020-02-17 06:54:59.615999939,  5.0,  5.2, 86.6, 79.4, 19.9, 19.7
2020-02-17 07:00:00.287999887,  5.0,  5.2, 86.5, 79.3, 19.9, 19.7
2020-02-17 07:05:00.096000172,  5.0,  5.2, 86.6, 79.4, 19.8, 19.6
2020-02-17 07:09:59.903999827,  5.0,  5.2, 86.4, 79.3, 19.8, 19.6
2020-02-17 07:14:59.712000112,  5.0,  5.2, 86.4, 79.2, 19.8, 19.6
2020-02-17 07:20:00.384000060,  5.0,  5.2, 86.6, 79.3, 19.8, 19.6
2020-02-17 07:25:00.191999714,  5.0,  5.2, 86.5, 79.1, 19.6, 19.6
2020-02-17 07:30:00.000000000,  5.0,  5.2, 86.3, 79.3, 19.6, 19.6
2020-02-17 07:34:59.808000285,  5.0,  5.2, 86.3, 79.1, 19.6, 19.4
2020-02-17 07:39:59.615999939,  5.0,  5.2, 86.2, 79.0, 19.6, 19.4
2020-02-17 07:45:00.287999887,  5.0,  5.2, 86.2, 79.0, 19.6, 19.4
2020-02-17 07:50:00.096000172,  5.0,  5.2, 87.3, 79.9, 19.6, 19.5
2020-02-17 07:54:59.903999827,  5.0,  5.2, 86.9, 79.7, 19.6, 19.5
2020-02-17 07:59:59.712000112,  5.0,  5.2, 86.8, 79.5, 19.6, 19.5
2020-02-17 08:05:00.384000060,  5.0,  5.2, 86.8, 79.5, 19.8, 19.6
2020-02-17 08:10:00.191999714,  5.0,  5.2, 86.8, 79.4, 19.8, 19.6
2020-02-17 08:15:00.000000000,  4.9,  5.2, 86.8, 79.4, 19.9, 19.8
2020-02-17 08:19:59.808000285,  4.9,  5.2, 86.8, 79.5, 20.0, 19.8
2020-02-17 08:24:59.615999939,  4.9,  5.2, 86.8, 79.3, 20.0, 19.9
2020-02-17 08:30:00.287999887,  4.9,  5.2, 86.7, 79.3, 20.1, 19.9
2020-02-17 08:35:00.096000172,  4.9,  5.2, 86.7, 79.4, 20.2, 20.1
2020-02-17 08:39:59.903999827,  4.9,  5.2, 87.4, 79.9, 20.3, 20.1
2020-02-17 08:44:59.712000112,  4.9,  5.2, 87.1, 79.9, 20.4, 20.1
2020-02-17 08:50:00.384000060,  4.9,  5.2, 87.1, 79.7, 20.4, 20.3
2020-02-17 08:55:00.191999714,  4.9,  5.2, 87.1, 79.7, 20.4, 20.3
2020-02-17 09:00:00.000000000,  4.9,  5.2, 87.0, 79.6, 20.6, 20.4
2020-02-17 09:04:59.808000285,  4.9,  5.2, 87.1, 79.5, 20.6, 20.5
2020-02-17 09:09:59.615999939,  4.9,  5.2, 87.0, 79.6, 20.7, 20.6
2020-02-17 09:15:00.287999887,  4.9,  5.2, 87.0, 79.6, 20.8, 20.6
2020-02-17 09:20:00.096000172,  4.9,  5.2, 87.1, 79.5, 20.8, 20.7
2020-02-17 09:24:59.903999827,  4.9,  5.1, 86.8, 79.4, 20.9, 20.8
2020-02-17 09:29:59.712000112,  4.9,  5.1, 87.6, 80.1, 21.0, 20.9
2020-02-17 09:35:00.384000060,  4.9,  5.2, 87.3, 80.0, 21.1, 20.9
2020-02-17 09:40:00.191999714,  4.9,  5.2, 87.2, 79.9, 21.1, 20.9
2020-02-17 09:45:00.000000000,  4.9,  5.2, 87.1, 79.8, 21.1, 20.9
2020-02-17 09:49:59.808000285,  4.9,  5.2, 87.2, 79.9, 21.1, 21.0
2020-02-17 09:54:59.615999939,  4.9,  5.2, 87.2, 79.8, 21.2, 21.1
2020-02-17 10:00:00.287999887,  4.9,  5.2, 87.3, 79.7, 21.3, 21.1
2020-02-17 10:05:00.096000172,  4.9,  5.2, 87.3, 79.7, 21.3, 21.1
2020-02-17 10:09:59.903999827,  4.9,  5.1, 87.1, 79.5, 21.4, 21.2
2020-02-17 10:14:59.712000112,  4.9,  5.1, 86.8, 79.5, 21.4, 21.2
2020-02-17 10:20:00.384000060,  4.9,  5.1, 87.0, 80.3, 21.4, 21.3
2020-02-17 10:25:00.191999714,  4.9,  5.1, 87.5, 80.1, 21.4, 21.3
2020-02-17 10:30:00.000000000,  4.9,  5.1, 87.4, 80.1, 21.5, 21.3
2020-02-17 10:34:59.808000285,  4.9,  5.1, 87.2, 79.9, 21.6, 21.4
2020-02-17 10:39:59.615999939,  4.9,  5.1, 87.3, 79.9, 21.6, 21.5
2020-02-17 10:45:00.287999887,  4.9,  5.2, 87.1, 79.8, 21.7, 21.5
2020-02-17 10:50:00.096000172,  4.9,  5.1, 87.2, 79.9, 21.9, 21.7
2020-02-17 10:54:59.903999827,  4.9,  5.1, 87.1, 79.7, 21.9, 21.7
2020-02-17 10:59:59.712000112,  4.9,  5.1, 86.9, 79.6, 22.1, 21.9
2020-02-17 11:05:00.384000060,  4.9,  5.1, 86.9, 79.5, 22.1, 21.9
2020-02-17 11:10:00.191999714,  4.9,  5.1, 87.7, 80.3, 22.2, 21.9
2020-02-17 11:15:00.000000000,  4.9,  5.1, 87.5, 80.3, 22.3, 22.1
2020-02-17 11:19:59.808000285,  4.9,  5.1, 87.5, 80.1, 22.3, 22.1
2020-02-17 11:24:59.615999939,  4.9,  5.2, 87.5, 80.1, 22.4, 22.1
2020-02-17 11:30:00.287999887,  4.9,  5.1, 88.2, 80.6, 22.4, 22.3
2020-02-17 11:35:00.096000172,  4.9,  5.1, 87.6, 80.6, 22.5, 22.3
2020-02-17 11:39:59.903999827,  4.9,  5.1, 87.6, 80.3, 22.5, 22.4
2020-02-17 11:44:59.712000112,  4.9,  5.1, 88.1, 80.7, 22.6, 22.4
2020-02-17 11:50:00.384000060,  4.9,  5.1, 88.0, 80.9, 22.6, 22.4
2020-02-17 11:55:00.191999714,  4.9,  5.1, 87.6, 80.6, 22.6, 22.5
2020-02-17 12:00:00.000000000,  4.9,  5.1, 87.5, 80.5, 22.7, 22.6
2020-02-17 12:04:59.808000285,  4.9,  5.1, 87.5, 80.4, 22.8, 22.6
2020-02-17 12:09:59.615999939,  4.9,  5.1, 88.2, 81.1, 22.8, 22.6
2020-02-17 12:15:00.287999887,  4.9,  5.1, 87.8, 80.7, 22.8, 22.6
2020-02-17 12:20:00.096000172,  4.9,  5.1, 87.5, 80.5, 22.8, 22.6
2020-02-17 12:24:59.903999827,  4.9,  5.1, 87.7, 80.5, 22.8, 22.6
2020-02-17 12:29:59.712000112,  4.9,  5.1, 87.8, 81.0, 22.9, 22.7
2020-02-17 12:35:00.384000060,  4.9,  5.1, 87.7, 80.8, 22.9, 22.8
2020-02-17 12:40:00.191999714,  4.9,  5.1, 87.7, 80.5, 22.9, 22.8
2020-02-17 12:45:00.000000000,  4.9,  5.1, 88.1, 80.9, 22.9, 22.9
2020-02-17 12:49:59.808000285,  4.9,  5.1, 87.8, 81.0, 23.0, 22.9
2020-02-17 12:54:59.615999939,  4.9,  5.1, 87.7, 80.9, 23.1, 22.9
2020-02-17 13:00:00.287999887,  4.9,  5.1, 87.6, 80.7, 23.1, 23.1
2020-02-17 13:05:00.096000172,  4.9,  5.1, 87.5, 80.7, 23.2, 23.1
2020-02-17 13:09:59.903999827,  4.9,  5.1, 88.0, 81.1, 23.3, 23.1
2020-02-17 13:14:59.712000112,  4.9,  5.1, 88.1, 80.9, 23.3, 23.2
2020-02-17 13:20:00.384000060,  4.8,  5.1, 88.1, 80.7, 23.4, 23.4
2020-02-17 13:25:00.191999714,  4.8,  5.1, 88.1, 80.7, 23.4, 23.4
2020-02-17 13:30:00.000000000,  4.8,  5.1, 87.9, 81.1, 23.6, 23.4
2020-02-17 13:34:59.808000285,  4.8,  5.1, 88.0, 81.0, 23.6, 23.6
2020-02-17 13:39:59.615999939,  4.8,  5.1, 87.7, 80.9, 23.6, 23.6
2020-02-17 13:45:00.287999887,  4.8,  5.1, 87.5, 80.8, 23.7, 23.6
2020-02-17 13:50:00.096000172,  4.8,  5.1, 87.7, 81.0, 23.8, 23.7
2020-02-17 13:54:59.903999827,  4.8,  5.1, 87.7, 81.0, 23.8, 23.7
2020-02-17 13:59:59.712000112,  4.8,  5.1, 87.7, 80.9, 23.9, 23.8
2020-02-17 14:05:00.384000060,  4.8,  5.1, 87.6, 80.9, 23.9, 23.9
2020-02-17 14:10:00.191999714,  4.8,  5.1, 87.9, 81.2, 24.0, 23.9
2020-02-17 14:15:00.000000000,  4.8,  5.1, 87.6, 80.8, 24.1, 24.1
2020-02-17 14:19:59.808000285,  4.8,  5.1, 87.7, 80.8, 24.1, 24.1
2020-02-17 14:24:59.615999939,  4.8,  5.1, 87.7, 80.8, 24.3, 24.2
2020-02-17 14:30:00.287999887,  4.8,  5.1, 88.3, 81.3, 24.3, 24.2
2020-02-17 14:35:00.096000172,  4.8,  5.1, 87.6, 81.0, 24.3, 24.3
